id,state,lat,lon
USC00046602,CA,34.3294,-118.4006
USC00046610,CA,36.715,-121.3492
USC00046624,CA,34.5883,-118.0939
USC00046635,CA,33.8275,-116.5097
USC00046646,CA,37.4436,-122.1403
USC00046650,CA,36.3503,-121.54
USC00046657,CA,33.3781,-116.84
USC00046663,CA,33.7997,-118.3911
USC00046675,CA,36.6067,-120.8842
USC00046685,CA,39.7536,-121.6239
USC00046699,CA,34.2903,-114.1708
USC00046719,CA,34.1481,-118.1444
USC00046726,CA,39.8875,-122.5539
USC00046730,CA,35.6278,-120.6856
USC00046773,CA,34.5028,-117.8944
USC00046826,CA,38.2578,-122.6078
USC00046896,CA,36.8211,-119.3375
USC00046926,CA,36.4817,-121.1822
USC00046940,CA,34.4061,-118.7569
USC00046943,CA,35.1597,-120.6831
USC00046944,CA,41,-121.5
USC00046946,CA,40.9867,-121.9769
USC00046960,CA,38.6956,-120.8244
USC00047050,CA,34.0817,-117.7658
USC00047077,CA,36.0678,-119.02
USC00047085,CA,39.8053,-120.4719
USC00047109,CA,39.3619,-123.1286
USC00047111,CA,33.0175,-117.0292
USC00047150,CA,36.1883,-120.6953
USC00047195,CA,39.9367,-120.9475
USC00047228,CA,33.0114,-116.9081
USC00047253,CA,35.3692,-117.6525
USC00047293,CA,40.1622,-122.2203
USC00047298,CA,40.5194,-122.2989
USC00047306,CA,34.0528,-117.1894
USC00047339,CA,37.4767,-122.2386
USC00047370,CA,38.6944,-121.1611
USC00047404,CA,40.0261,-123.7931
USC00047414,CA,37.9192,-122.3772
USC00047470,CA,33.9511,-117.3881
USC00047473,CA,33.9669,-117.3614
USC00047581,CA,40.7956,-121.935
USC00047641,CA,39.4317,-120.2406
USC00047643,CA,38.5067,-122.4714
USC00047668,CA,36.6594,-121.6656
USC00047672,CA,35.3372,-120.5039
USC00047681,CA,34.5853,-120.4083
USC00047689,CA,38.5006,-120.2189
USC00047723,CA,34.1344,-117.2539
USC00047731,CA,36.4375,-121.7092
USC00047741,CA,32.7672,-117.2258
USC00047749,CA,34.1053,-117.8019
USC00047767,CA,37.7281,-122.5053
USC00047776,CA,34.1553,-117.9078
USC00047779,CA,34.2053,-117.8608
USC00047785,CA,34.1061,-118.1
USC00047807,CA,37.3117,-122.3617
USC00047813,CA,33.7869,-116.9583
USC00047821,CA,37.3592,-121.9239
USC00047836,CA,33.5319,-117.5525
USC00047846,CA,37.0533,-121.0578
USC00047851,CA,35.3039,-120.665
USC00047874,CA,33.0956,-116.9975
USC00047880,CA,37.9983,-122.5372
USC00047888,CA,33.7442,-117.8667
USC00047902,CA,34.4167,-119.6844
USC00047916,CA,36.9906,-121.9911
USC00047933,CA,35.3742,-120.6375
USC00047953,CA,34.0075,-118.4997
USC00047957,CA,34.3119,-119.1331
USC00047965,CA,38.4381,-122.6978
USC00048014,CA,34.5894,-118.4547
USC00048025,CA,41.3011,-123.1331
USC00048045,CA,40.4831,-124.1036
USC00048135,CA,40.7142,-122.4161
USC00048163,CA,40.0331,-124.0728
USC00048200,CA,35.9717,-116.2708
USC00048207,CA,39.5678,-120.6228
USC00048273,CA,37.3133,-122.185
USC00048317,CA,33.8725,-116.6797
USC00048351,CA,38.2994,-122.4622
USC00048353,CA,37.9672,-120.3872
USC00048380,CA,37.5072,-119.6331
USC00048406,CA,37.1683,-118.5706
USC00048490,CA,39.8778,-123.7275
USC00048560,CA,37.9994,-121.3178
USC00048580,CA,39.3753,-122.5461
USC00048587,CA,39.5858,-122.5339
USC00048606,CA,39.5631,-121.1078
USC00048655,CA,33.7156,-117.19
USC00048702,CA,40.4167,-120.6631
USC00048713,CA,38.3772,-120.8008
USC00048752,CA,35.1503,-119.43
USC00048758,CA,39.1678,-120.1428
USC00048826,CA,35.1333,-118.45
USC00048829,CA,35.1011,-118.4222
USC00048839,CA,35.0233,-118.7497
USC00048873,CA,40.8667,-120.4333
USC00048904,CA,34.1819,-118.8986
USC00048917,CA,36.465,-118.8619
USC00048928,CA,38.4461,-120.4992
USC00048967,CA,34.0842,-118.5989
USC00048999,CA,37.6819,-121.3467
USC00049001,CA,37.7967,-121.5828
USC00049026,CA,40.7264,-122.7947
USC00049035,CA,35.7636,-117.3908
USC00049043,CA,39.3331,-120.173
USC00049053,CA,41.96,-121.4744
USC00049073,CA,37.5006,-120.855
USC00049087,CA,33.7025,-117.7539
USC00049099,CA,34.1281,-116.0369
USC00049105,CA,38.7086,-120.0403
USC00049111,CA,34.9881,-120.3211
USC00049122,CA,39.1467,-123.2103
USC00049124,CA,39.1267,-123.2719
USC00049152,CA,34.0697,-118.4428
USC00049185,CA,37.7719,-122.1675
USC00049200,CA,38.3956,-121.9608
USC00049273,CA,38.6086,-123.0181
USC00049285,CA,34.2825,-119.2919
USC00049325,CA,34.535,-117.3058
USC00049345,CA,34.4883,-118.1419
USC00049351,CA,39.8056,-120.1858
USC00049367,CA,36.3283,-119.2992
USC00049378,CA,33.2294,-117.2269
USC00049390,CA,40.4583,-121.8664
USC00049431,CA,34.0017,-117.8658
USC00049440,CA,38.7161,-122.9975
USC00049452,CA,35.5892,-119.3519
USC00049473,CA,36.9308,-121.7692
USC00049490,CA,40.7222,-122.9331
USC00049582,CA,38.3775,-120.5453
USC00049621,CA,40.6117,-122.5281
USC00049660,CA,33.9758,-118.0222
USC00049671,CA,36.2656,-117.1853
USC00049677,CA,39.15,-122.15
USC00049684,CA,39.4194,-123.3425
USC00049694,CA,40.9467,-123.6364
USC00049699,CA,39.5231,-122.3058
USC00049742,CA,38.5228,-121.9683
USC00049781,CA,38.6828,-121.7942
USC00049785,CA,34.1819,-118.5744
USC00049792,CA,37.4286,-122.2567
USC00049822,CA,34.3617,-117.6386
USC00049847,CA,33.89,-117.8189
USC00049855,CA,37.75,-119.5897
USC00049859,CA,38.395,-122.3567
USC00049866,CA,41.7036,-122.6408
USC00050102,CO,37.4011,-104.6547
USC00050105,CO,37.3169,-104.9503
USC00050109,CO,40.155,-103.1417
USC00050128,CO,37.4417,-105.8614
USC00050214,CO,39.5008,-108.3794
USC00050263,CO,38.9933,-105.8919
USC00050304,CO,38.8528,-102.1764
USC00050306,CO,38.6842,-102.1614
USC00050372,CO,39.1853,-106.8381
USC00050454,CO,39.4047,-105.4767
USC00050754,CO,38.5547,-107.6872
USC00050776,CO,37.4786,-105.5717
USC00050797,CO,38.4667,-107.1678
USC00050825,CO,39.1025,-107.8989
USC00050834,CO,39.6567,-102.1192
USC00050839,CO,38.3708,-104.3056
USC00050848,CO,39.9919,-105.2667
USC00050895,CO,38.4597,-102.4361
USC00050909,CO,39.4861,-106.0431
USC00050945,CO,40.635,-104.3267
USC00050950,CO,39.9436,-104.8361
USC00051017,CO,40.8008,-108.9172
USC00051018,CO,40.7839,-108.8539
USC00051060,CO,40.6158,-105.2969
USC00051071,CO,38.8247,-106.1275
USC00051121,CO,39.3061,-102.2608
USC00051179,CO,39.7403,-104.1275
USC00051186,CO,39.6553,-105.7089
USC00051268,CO,37.0158,-102.555
USC00051294,CO,38.46,-105.2256
USC00051401,CO,39.4106,-104.9058
USC00051440,CO,38.9,-107.9333
USC00051443,CO,38.9028,-107.8922
USC00051458,CO,37.7067,-106.1444
USC00051528,CO,39.2203,-105.2783
USC00051539,CO,38.115,-103.51
USC00051564,CO,38.8219,-102.3508
USC00051609,CO,38.4442,-107.5592
USC00051660,CO,39.3672,-106.1897
USC00051681,CO,39.8958,-105.3847
USC00051713,CO,38.4461,-106.7611
USC00051741,CO,39.2425,-107.9631
USC00051743,CO,39.2367,-107.9797
USC00051772,CO,39.1014,-108.7339
USC00051886,CO,37.3444,-108.5931
USC00051932,CO,40.4506,-107.5894
USC00051939,CO,37.8531,-106.9253
USC00051959,CO,38.8739,-106.9769
USC00051964,CO,37.9806,-105.6897
USC00051996,CO,40.86,-102.8031
USC00052184,CO,37.6742,-106.3247
USC00052192,CO,38.7531,-108.0783
USC00052196,CO,38.7539,-108.0278
USC00052213,CO,39.7264,-104.985
USC00052223,CO,39.7294,-105.0083
USC00052281,CO,39.6261,-106.0353
USC00052286,CO,40.2442,-108.9719
USC00052326,CO,37.4753,-108.4975
USC00052342,CO,37.7672,-108.9119
USC00052441,CO,37.2911,-107.8564
USC00052446,CO,38.4758,-102.7769
USC00052494,CO,39.1092,-104.5997
USC00052631,CO,39.3811,-104.6292
USC00052759,CO,40.3767,-105.4858
USC00052761,CO,40.3689,-105.5108
USC00052790,CO,39.6381,-105.315
USC00052816,CO,39.2219,-105.9936
USC00052932,CO,39.2814,-103.0614
USC00052934,CO,40.3692,-105.2353
USC00052944,CO,40.6844,-102.8397
USC00052947,CO,40.6483,-102.8594
USC00052965,CO,38.9128,-105.285
USC00053005,CO,40.6147,-105.1314
USC00053006,CO,40.5756,-105.0236
USC00053016,CO,37.2308,-108.0514
USC00053038,CO,40.26,-103.8156
USC00053063,CO,38.6778,-104.7014
USC00053079,CO,38.1236,-104.0083
USC00053116,CO,39.9425,-105.8172
USC00053146,CO,39.1653,-108.7331
USC00053246,CO,38.6825,-108.9722
USC00053258,CO,39.2775,-103.4958
USC00053261,CO,39.7053,-105.6997
USC00053307,CO,38.9539,-109.0528
USC00053359,CO,39.5181,-107.3172
USC00053387,CO,39.72,-105.2456
USC00053446,CO,40.5092,-106.0056
USC00053489,CO,39.0422,-108.4664
USC00053496,CO,40.2669,-105.8322
USC00053500,CO,40.185,-105.8667
USC00053530,CO,39.4608,-105.6786
USC00053541,CO,37.7333,-105.5119
USC00053553,CO,40.4022,-104.6992
USC00053592,CO,39.8789,-106.3333
USC00053629,CO,39.9364,-105.3503
USC00053652,CO,38.6867,-105.3925
USC00053656,CO,38.6753,-105.3922
USC00053662,CO,38.5253,-106.9672
USC00053738,CO,40.3722,-107.6117
USC00053828,CO,38.4467,-103.1606
USC00053867,CO,40.4928,-107.2547
USC00053951,CO,37.7717,-107.1097
USC00054054,CO,40.9678,-106.0003
USC00054076,CO,38.0494,-102.1236
USC00054082,CO,40.5453,-102.3411
USC00054135,CO,40.5831,-105.6319
USC00054172,CO,39.1439,-103.4897
USC00054242,CO,39.7033,-102.2939
USC00054254,CO,37.0856,-107.5333
USC00054293,CO,39.5736,-105.2197
USC00054380,CO,39.6553,-102.6803
USC00054388,CO,38.0633,-102.9297
USC00054413,CO,40.9867,-102.2706
USC00054444,CO,38.7411,-103.5428
USC00054452,CO,39.49,-105.0953
USC00054538,CO,37.4536,-103.3219
USC00054546,CO,37.115,-103.2986
USC00054603,CO,38.7658,-102.8031
USC00054606,CO,38.8867,-102.7233
USC00054664,CO,40.0575,-106.3681
USC00054724,CO,37.9825,-103.5439
USC00054726,CO,37.7511,-103.4775
USC00054734,CO,38.0247,-107.3147
USC00054742,CO,38.9075,-105.4706
USC00054762,CO,39.7489,-105.1206
USC00054770,CO,38.0936,-102.6306
USC00054834,CO,38.0636,-103.2153
USC00054934,CO,37.3769,-107.6556
USC00054945,CO,40.4897,-103.0822
USC00055020,CO,39.0036,-103.7392
USC00055025,CO,39.7556,-103.4986
USC00055116,CO,40.1589,-105.0736
USC00055236,CO,40.435,-105.085
USC00055322,CO,37.1742,-105.9392
USC00055327,CO,37.335,-108.3161
USC00055402,CO,39.6211,-105.0656
USC00055414,CO,40.0239,-107.4336
USC00055422,CO,40.2844,-108.605
USC00055427,CO,39.1289,-103.8456
USC00055446,CO,40.5158,-108.0947
USC00055484,CO,40.0358,-107.9058
USC00055507,CO,39.3619,-106.7422
USC00055531,CO,37.1986,-108.4883
USC00055706,CO,37.5811,-106.1872
USC00055722,CO,38.4858,-107.8792
USC00055734,CO,39.1025,-104.8675
USC00055795,CO,38.0492,-104.9961
USC00055797,CO,39.6561,-105.5997
USC00055922,CO,40.6089,-103.8461
USC00055934,CO,40.9319,-103.8678
USC00055970,CO,37.8139,-109.0108
USC00055984,CO,39.8989,-105.0133
USC00056012,CO,38.1317,-108.2864
USC00056023,CO,40.7064,-104.7833
USC00056131,CO,38.2222,-103.7219
USC00056136,CO,38.53,-103.7058
USC00056203,CO,38.0206,-107.6686
USC00056205,CO,38.0264,-107.6725
USC00056258,CO,37.2425,-107.0169
USC00056259,CO,37.2658,-107.0531
USC00056266,CO,39.1136,-108.3506
USC00056306,CO,38.8522,-107.6236
USC00056318,CO,38.3833,-108.9833
USC00056320,CO,38.3897,-108.9494
USC00056323,CO,39.5144,-104.7503
USC00056326,CO,39.5289,-104.6567
USC00056524,CO,37.9944,-108.0211
USC00056765,CO,38.2597,-104.7169
USC00056797,CO,40.2411,-107.0864
USC00056816,CO,39.8297,-105.2353
USC00056832,CO,40.0894,-108.7717
USC00056977,CO,37.7167,-105.3167
USC00057017,CO,37.7131,-108.0386
USC00057020,CO,38.1508,-107.7572
USC00057031,CO,39.5447,-107.7853
USC00057050,CO,37.7256,-107.2678
USC00057167,CO,38.0392,-103.6933
USC00057249,CO,39.4286,-105.0703
USC00057287,CO,38.8611,-104.0939
USC00057296,CO,40.7022,-105.7106
USC00057309,CO,38.8417,-104.9742
USC00057317,CO,37.9136,-104.9483
USC00057337,CO,38.0858,-106.1444
USC00057370,CO,38.5328,-106.0158
USC00057430,CO,37.1953,-105.4244
USC00057450,CO,37.8225,-107.1097
USC00057460,CO,38.4039,-106.4236
USC00057510,CO,39.4036,-104.9522
USC00057515,CO,40.8592,-102.5167
USC00057519,CO,39.295,-102.8675
USC00057560,CO,39.5719,-103.2922
USC00057572,CO,37.715,-105.2353
USC00057582,CO,38.4681,-102.2947
USC00057618,CO,39.5717,-107.2264
USC00057656,CO,37.8089,-107.6633
USC00057816,CO,39.4,-105.1833
USC00057848,CO,40.4725,-106.4475
USC00057866,CO,37.3694,-102.7428
USC00057936,CO,40.4883,-106.8233
USC00057950,CO,40.6278,-103.2083
USC00057992,CO,37.2931,-102.1864
USC00058008,CO,39.3047,-102.6003
USC00058022,CO,39.4344,-105.1208
USC00058064,CO,39.2494,-106.3714
USC00058157,CO,38.3422,-104.0567
USC00058184,CO,38.8183,-106.6086
USC00058204,CO,37.9492,-107.8736
USC00058290,CO,37.6667,-103.9167
USC00058429,CO,37.1786,-104.4869
USC00058436,CO,37.1503,-104.5567
USC00058501,CO,39.0936,-106.3514
USC00058560,CO,38.3761,-108.7422
USC00058575,CO,39.6394,-106.3539
USC00058582,CO,37.3842,-107.5822
USC00058613,CO,39.9489,-102.245
USC00058690,CO,40.9656,-105.2186
USC00058756,CO,40.7442,-106.2792
USC00058781,CO,37.6303,-104.7956
USC00058793,CO,37.3822,-102.2986
USC00058839,CO,40.4256,-105.2103
USC00058860,CO,37.4297,-106.0317
USC00058931,CO,38.1311,-105.4661
USC00058995,CO,39.775,-105.1169
USC00059058,CO,38.9031,-103.0192
USC00059096,CO,40.0375,-106.2039
USC00059175,CO,39.8683,-105.7639
USC00059181,CO,37.4744,-106.7906
USC00059213,CO,40.075,-103.5678
USC00059216,CO,37.0183,-104.4886
USC00059243,CO,40.0583,-102.2189
USC00059265,CO,40.1561,-106.9092
USC00059275,CO,37.5206,-108.7561
USC00059278,CO,37.5594,-108.6636
USC00059295,CO,40.1236,-102.7217
USC00059297,CO,40.2094,-102.8117
USC00060128,CT,41.3489,-73.0694
USC00060227,CT,41.8417,-73.0086
USC00060299,CT,41.9211,-72.9644
USC00060808,CT,41.2008,-73.1586
USC00060961,CT,41.65,-73.4833
USC00060973,CT,41.7944,-72.9319
USC00061762,CT,41.4,-73.4167
USC00062169,CT,41.2847,-72.8564
USC00062658,CT,41.95,-73.3667
USC00063207,CT,41.3511,-72.0389
USC00063420,CT,41.7675,-72.0531
USC00063857,CT,41.6297,-71.9014
USC00064488,CT,41.7572,-72.1858
USC00064767,CT,41.55,-72.7167
USC00065077,CT,41.4075,-72.9033
USC00065445,CT,41.9725,-73.2208
USC00065910,CT,41.5269,-72.0642
USC00066655,CT,41.0825,-73.6386
USC00066966,CT,41.5831,-73.4331
USC00067002,CT,41.3008,-73.5369
USC00067157,CT,41.25,-73.35
USC00067373,CT,41.7167,-73.3
USC00067432,CT,41.6444,-72.8167
USC00067958,CT,41.9983,-72.2606
USC00067959,CT,41.95,-72.3
USC00067970,CT,41.1247,-73.5475
USC00068065,CT,41.3819,-73.1717
USC00068138,CT,41.795,-72.2286
USC00068436,CT,41.8,-73.1167
USC00069162,CT,41.75,-72.7833
USC00069388,CT,41.9442,-71.9031
USC00069568,CT,41.6667,-73.1333
USC00069775,CT,41.5536,-73.2297
USC00071200,DE,39.5917,-75.7325
USC00072730,DE,39.2583,-75.5167
USC00073570,DE,38.6333,-75.45
USC00073595,DE,38.8161,-75.5761
USC00075320,DE,38.7756,-75.1389
USC00076410,DE,39.6694,-75.7514
USC00079605,DE,39.7739,-75.5414
USC00080228,FL,27.2181,-81.8739
USC00080236,FL,27.1819,-81.3508
USC00080369,FL,27.5947,-81.5267
USC00080390,FL,27.85,-81.5167
USC00080414,FL,24.6589,-81.2761
USC00080478,FL,27.8986,-81.8433
USC00080598,FL,29.7956,-82.9178
USC00080611,FL,26.6928,-80.6711
USC00080735,FL,26.365,-81.5478
USC00080737,FL,26.3283,-80.9958
USC00080945,FL,27.4467,-82.5014
USC00080992,FL,27.0436,-81.0694
USC00081022,FL,30.3794,-84.9789
USC00081046,FL,28.6164,-82.3658
USC00081276,FL,26.8639,-80.6256
USC00081306,FL,25.6719,-80.1567
USC00081544,FL,30.7836,-85.4847
USC00081641,FL,28.4553,-81.7233
USC00081651,FL,26.7361,-81.0492
USC00081654,FL,26.7422,-80.94
USC00081795,FL,24.7833,-80.8833
USC00081800,FL,26.0472,-80.2839
USC00081978,FL,29.4292,-81.5158
USC00082008,FL,29.6333,-83.1053
USC00082046,FL,24.7425,-80.9822
USC00082150,FL,29.1967,-81.0083
USC00082220,FL,30.7244,-86.0939
USC00082229,FL,29.0181,-81.3106
USC00082288,FL,27.3697,-81.5136
USC00082298,FL,26.6033,-81.1292
USC00082391,FL,30.2497,-83.2594
USC00082418,FL,24.6278,-82.8736
USC00082441,FL,24.7706,-80.9072
USC00082850,FL,25.8489,-81.3897
USC00082915,FL,29.755,-81.5389
USC00082944,FL,30.6589,-81.4636
USC00083020,FL,25.1422,-80.9144
USC00083026,FL,28.0425,-81.0372
USC00083163,FL,26.1019,-80.2011
USC00083168,FL,26.1408,-80.1061
USC00083207,FL,27.4417,-80.3508
USC00083322,FL,29.6814,-82.4942
USC00083470,FL,30.2717,-82.1856
USC00083874,FL,29.7653,-81.4697
USC00083909,FL,25.8175,-80.2858
USC00083956,FL,29.8286,-82.5972
USC00083986,FL,28.1469,-82.2275
USC00084050,FL,26.0283,-80.1342
USC00084095,FL,25.5011,-80.55
USC00084210,FL,26.4622,-81.4406
USC00084289,FL,28.8028,-82.3125
USC00084320,FL,24.9178,-80.6364
USC00084366,FL,30.2875,-81.3928
USC00084394,FL,30.5228,-82.9447
USC00084412,FL,25.1936,-80.3492
USC00084461,FL,26.86,-80.0553
USC00084625,FL,28.2764,-81.4239
USC00084662,FL,26.7458,-81.4264
USC00084707,FL,28.1042,-81.7144
USC00084731,FL,30.1853,-82.5942
USC00084802,FL,27.9914,-82.0136
USC00085076,FL,28.8728,-81.7844
USC00085099,FL,30.2889,-82.965
USC00085184,FL,26.4986,-80.2161
USC00085275,FL,30.4517,-83.4119
USC00085359,FL,25.9492,-81.7139
USC00085539,FL,30.1064,-83.1819
USC00085667,FL,25.7553,-80.3836
USC00085793,FL,30.7794,-87.1414
USC00085879,FL,30.4922,-83.7833
USC00085895,FL,26.84,-81.0872
USC00085973,FL,27.9378,-81.5992
USC00086065,FL,27.2417,-82.3161
USC00086078,FL,26.1686,-81.7158
USC00086129,FL,30.9539,-85.8831
USC00086240,FL,30.5317,-86.4928
USC00086315,FL,25.95,-80.2158
USC00086406,FL,25.8603,-81.0331
USC00086414,FL,29.1636,-82.0778
USC00086485,FL,27.1508,-80.8653
USC00086618,FL,29.4794,-81.9681
USC00086657,FL,26.7897,-81.3045
USC00086764,FL,26.8261,-80.1489
USC00086767,FL,29.6347,-81.2061
USC00086828,FL,29.9989,-84.485
USC00086842,FL,30.2492,-85.6606
USC00086880,FL,27.6089,-82.3478
USC00087020,FL,25.5819,-80.4361
USC00087025,FL,30.0986,-83.5742
USC00087205,FL,28.0236,-82.1422
USC00087228,FL,28.7322,-81.562
USC00087261,FL,29.0661,-80.915
USC00087304,FL,27.0997,-80.2628
USC00087397,FL,26.9164,-81.9983
USC00087429,FL,30.5497,-84.5836
USC00087760,FL,25.3867,-80.5936
USC00087826,FL,29.8875,-81.2917
USC00087851,FL,28.3378,-82.26
USC00087869,FL,30.1922,-84.2117
USC00087982,FL,28.8147,-81.2778
USC00088076,FL,29.6711,-83.3883
USC00088368,FL,26.47,-80.6403
USC00088529,FL,29.9381,-82.1164
USC00088565,FL,29.7236,-83.3061
USC00088620,FL,27.1897,-80.2397
USC00088756,FL,30.3961,-84.3556
USC00088780,FL,25.7608,-80.8242
USC00088824,FL,28.1522,-82.7539
USC00088841,FL,25.0069,-80.5211
USC00088942,FL,28.6242,-80.8158
USC00089120,FL,29.4083,-82.8186
USC00089176,FL,27.1006,-82.4364
USC00089219,FL,27.6528,-80.4031
USC00089401,FL,27.5478,-81.7994
USC00089511,FL,26.0933,-80.3953
USC00089566,FL,30.1192,-85.2042
USC00089707,FL,28.0153,-81.7331
USC00089795,FL,30.7219,-84.8742
USC00090010,GA,31.9381,-83.3078
USC00090044,GA,34.3408,-84.8347
USC00090140,GA,31.5339,-84.1489
USC00090181,GA,34.165,-84.73
USC00090219,GA,34.1014,-84.3506
USC00090253,GA,32.0603,-84.2322
USC00090406,GA,31.7003,-83.6231
USC00090441,GA,31.2333,-81.8667
USC00090444,GA,33.8264,-84.4961
USC00090586,GA,30.8228,-84.6175
USC00090603,GA,34.3328,-84.4703
USC00090670,GA,31.8414,-82.3756
USC00090746,GA,34.9194,-84.8322
USC00090969,GA,34.8544,-83.9444
USC00090979,GA,31.2239,-84.5553
USC00091132,GA,34.2,-83.0333
USC00091266,GA,32.375,-81.673
USC00091340,GA,31.1681,-81.5022
USC00091372,GA,32.3178,-84.5203
USC00091425,GA,32.6525,-84.1858
USC00091448,GA,32.6694,-83.7453
USC00091463,GA,30.8697,-84.2175
USC00091474,GA,34.4833,-84.9667
USC00091500,GA,31.1903,-84.2036
USC00091585,GA,34.2072,-84.5039
USC00091619,GA,34.43,-83.2478
USC00091640,GA,33.5972,-85.0806
USC00091657,GA,34.6061,-84.7194
USC00091665,GA,34.2042,-84.7925
USC00091670,GA,34.1825,-84.7958
USC00091732,GA,34.0589,-85.2339
USC00091863,GA,34.7589,-84.765
USC00091906,GA,34.9,-85.2717
USC00091908,GA,34.9203,-85.2711
USC00091965,GA,34.6158,-83.5428
USC00091973,GA,32.1678,-81.9008
USC00091982,GA,34.8619,-83.4064
USC00092006,GA,34.5858,-83.7658
USC00092055,GA,32.5333,-81.2667
USC00092159,GA,32.5181,-84.9378
USC00092180,GA,34.2625,-83.4894
USC00092266,GA,31.985,-83.7747
USC00092283,GA,34.5181,-83.5286
USC00092318,GA,33.5972,-83.8436
USC00092361,GA,31.8453,-83.9408
USC00092408,GA,34.2289,-84.1275
USC00092429,GA,34.4397,-85.1033
USC00092450,GA,31.7672,-84.7931
USC00092475,GA,34.5292,-83.99
USC00092485,GA,33.9881,-84.7475
USC00092493,GA,34.77,-84.8872
USC00092517,GA,34.1175,-83.3045
USC00092532,GA,32.6,-83.25
USC00092570,GA,31.7819,-84.4497
USC00092578,GA,34.4206,-84.1039
USC00092716,GA,31.65,-81.85
USC00092738,GA,31.0286,-84.8911
USC00092791,GA,33.7006,-84.7303
USC00092839,GA,32.5575,-82.9036
USC00092966,GA,32.2003,-83.2058
USC00093060,GA,34.1406,-82.855
USC00093115,GA,34.6936,-84.4936
USC00093147,GA,33.875,-85.0008
USC00093271,GA,33.2631,-84.2842
USC00093325,GA,30.8264,-82.3606
USC00093386,GA,31.7108,-83.2517
USC00093465,GA,30.74,-82.1278
USC00093538,GA,31.8717,-81.6289
USC00093570,GA,33.2758,-85.0992
USC00093578,GA,31.615,-85.0494
USC00093621,GA,34.3006,-83.86
USC00093658,GA,31.8967,-85.0375
USC00093695,GA,33.2261,-82.595
USC00093754,GA,31.9881,-81.9522
USC00094133,GA,34.3519,-82.93
USC00094170,GA,32.2842,-83.4681
USC00094204,GA,31.8878,-82.5808
USC00094230,GA,34.6997,-83.7261
USC00094429,GA,31.0767,-82.8003
USC00094594,GA,32.8294,-83.2389
USC00094648,GA,34.4758,-84.4461
USC00094674,GA,31.65,-81.8333
USC00094700,GA,33.5311,-84.3544
USC00094728,GA,33.1139,-83.7881
USC00094862,GA,32.7128,-82.5414
USC00094941,GA,34.6639,-85.3203
USC00094949,GA,33.0536,-85.0317
USC00095061,GA,31.7633,-84.1869
USC00095204,GA,33.8,-82.4667
USC00095314,GA,33.0125,-82.3914
USC00095394,GA,32.0306,-84.7753
USC00095401,GA,32.2025,-82.3306
USC00095404,GA,33.8533,-84.5783
USC00095666,GA,33.4522,-84.0678
USC00095811,GA,32.3972,-82.0819
USC00095858,GA,32.8089,-82.2372
USC00095863,GA,32.8753,-82.2156
USC00095874,GA,33.0831,-83.2497
USC00095882,GA,32.8703,-81.9672
USC00095979,GA,32.2903,-84.0314
USC00095988,GA,33.3328,-83.6975
USC00096043,GA,31.6061,-84.6453
USC00096087,GA,31.1769,-83.7492
USC00096093,GA,34.9047,-83.4128
USC00096148,GA,32.6089,-85.0756
USC00096219,GA,31.2739,-81.9197
USC00096244,GA,31.2644,-83.2392
USC00096335,GA,33.4544,-84.8178
USC00096407,GA,33.9483,-84.2219
USC00096650,GA,31.5953,-83.2472
USC00097087,GA,32.0467,-84.3711
USC00097171,GA,31.6953,-82.9239
USC00097201,GA,32.0547,-84.5239
USC00097430,GA,34.5911,-84.9589
USC00097489,GA,34.9003,-85.0667
USC00097528,GA,32.6328,-81.7756
USC00097600,GA,34.2453,-85.1514
USC00097777,GA,32.9744,-82.8045
USC00097808,GA,31.3972,-81.2811
USC00097827,GA,34.6647,-83.7342
USC00098064,GA,33.5636,-83.0767
USC00098223,GA,33.2725,-82.9669
USC00098241,GA,32.3528,-81.3417
USC00098351,GA,32.4414,-82.2181
USC00098436,GA,34.4547,-85.39
USC00098476,GA,31.7078,-82.1969
USC00098496,GA,32.5806,-82.3822
USC00098535,GA,32.6875,-84.5197
USC00098600,GA,34.0861,-84.9828
USC00098661,GA,32.9028,-84.3367
USC00098666,GA,30.9139,-83.8611
USC00098703,GA,31.4461,-83.4767
USC00098740,GA,34.5786,-83.3319
USC00098950,GA,33.8722,-83.5358
USC00098974,GA,30.8056,-83.2736
USC00099027,GA,32.1083,-83.8289
USC00099077,GA,34.3108,-84.5375
USC00099124,GA,32.6094,-83.6164
USC00099157,GA,33.7264,-82.7058
USC00099186,GA,31.2514,-82.3128
USC00099194,GA,33.0725,-82.0061
USC00099291,GA,32.8694,-85.1892
USC00099466,GA,33.9275,-83.7261
USC00099486,GA,33.9664,-83.2911
USC00099502,GA,30.9589,-81.7072
USC00099506,GA,32.9708,-84.6103
USC00099524,GA,34.1097,-84.515
USC00100010,ID,42.9536,-112.8253
USC00100227,ID,42.8572,-112.88
USC00100347,ID,42.5031,-112.5758
USC00100375,ID,43.6356,-113.2989
USC00100448,ID,43.5936,-115.9236
USC00100470,ID,44.0425,-111.2739
USC00100528,ID,47.2525,-115.9206
USC00100667,ID,47.9803,-116.5594
USC00100803,ID,42.3353,-111.385
USC00100915,ID,43.1969,-112.3531
USC00101017,ID,43.7383,-116.2022
