Commodity,Year,Value,State,DomainId,DomainCat,Unit,ProdPractice
WHEAT,2007,.00000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,41.80000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,72.10000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,125.50000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,54.50000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,71.30000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,87.70000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,53.60000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,42.20000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,25.20000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,38.60000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,58.20000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2012,91.70000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,89.10000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,82.60000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,66.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,46.10000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2012,.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,6.70000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,38.80000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,176.10000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,41.10000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,60.30000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,45.60000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,49.30000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,150.10000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,42.30000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,61.70000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,171.80000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,.00000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,35.30000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,46.70000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,157.50000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,101.40000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,55.60000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,141.80000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,92.30000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,72.20000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,32.00000,UTAH,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,32.60000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,50.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,47.80000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,29.40000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,38.70000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,26.50000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,101.70000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,26.90000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,32.30000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,77.00000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,58.00000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,157.70000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,68.30000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,60.50000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,65.30000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,122.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,86.30000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,29.30000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,129.80000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,177.80000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,34.40000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,.00000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,144.30000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,52.50000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,137.90000,OHIO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,40.20000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,58.50000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,43.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,44.10000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,144.80000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,134.20000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,35.50000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,72.70000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,49.40000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,14.20000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,42.40000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,82.00000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,41.10000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,69.10000,IOWA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,121.50000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,61.50000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,61.00000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,34.20000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,19.10000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,67.20000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,65.60000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,54.10000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,62.30000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,63.90000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,.00000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,96.60000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,24.80000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,22.90000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,31.50000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,147.40000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,45.60000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,36.90000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,64.50000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,35.20000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,25.30000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,45.70000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,.00000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,34.30000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,77.70000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,58.50000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,53.40000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,31.50000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,110.90000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,76.80000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,89.10000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,40.80000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,28.80000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,62.90000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,100.00000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,65.60000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,60.50000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,64.50000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,33.40000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,38.90000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,.00000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,109.10000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,98.60000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,178.30000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,100.90000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,.00000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,39.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,43.80000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,27.80000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,75.60000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,132.80000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,28.30000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,138.80000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,79.90000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,53.70000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,37.60000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,53.60000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,40.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,39.70000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,39.30000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,16.40000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,124.00000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2002,85.70000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,152.10000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,63.30000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,58.40000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,94.60000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,62.70000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,66.90000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,90.50000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,44.00000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,31.80000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,58.30000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,23.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,33.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,128.90000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,174.10000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,86.80000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,171.20000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,48.50000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,61.30000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,65.60000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,47.60000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,RHODE ISLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,32.30000,ALABAMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,166.00000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,162.90000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,28.50000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,71.60000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,.00000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,34.20000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,.00000,ALASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,46.40000,HAWAII,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,65.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,41.20000,IOWA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,.00000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,25.00000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,106.30000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,54.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,49.50000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,46.40000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,71.30000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,51.20000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,36.20000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,81.40000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,41.20000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,33.60000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,39.40000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,81.60000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,77.80000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,.00000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,64.20000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,29.60000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,97.70000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,80.10000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,28.60000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,37.90000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,111.10000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,36.30000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,52.40000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,77.50000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,157.70000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,31.30000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,74.90000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,59.90000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,85.10000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,39.50000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,84.80000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,.00000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,62.90000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,.00000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,76.80000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,22.70000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,34.60000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,42.90000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,53.90000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,OREGON,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,50.30000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,50.80000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
